province_state,country_region,confirmed,deaths,recovered,active,lat,lon,date,new_confirmed,new_recovered,new_deaths,total_infect,deaths_rate,country_pop2018,perc_ctry_cnfrm,perc_ctry_rcvrd,perc_ctry_dead,perc_pop_infect,day_virus
Georgia,US,3,0,0,0,31.76622818,-84.75732369,2020-03-27,2,0,0,2064,3.10077519379845,327274411,0.0310617,0.00026553,0.00048308,0.00063066,66
Illinois,US,0,0,0,0,38.05095369,-89.82512254,2020-03-27,-3,0,0,3058,1.1118378024852846,327274411,0.0310617,0.00026553,0.00048308,0.00093438,66
Indiana,US,0,0,0,0,40.15734772,-85.01139319,2020-03-27,0,0,0,1004,2.49003984063745,327274411,0.0310617,0.00026553,0.00048308,0.00030678,66
Missouri,US,1,0,0,0,39.44007257,-92.49713740000001,2020-03-27,1,0,0,675,1.3333333333333335,327274411,0.0310617,0.00026553,0.00048308,0.00020625,66
North Carolina,US,8,0,0,0,35.71015088,-79.80570339,2020-03-27,7,0,0,891,0.44893378226711567,327274411,0.0310617,0.00026553,0.00048308,0.00027225,66
West Virginia,US,0,0,0,0,38.769899,-79.87919615,2020-03-27,-8,0,0,76,0,327274411,0.0310617,0.00026553,0.00048308,0.00002322,66
Mississippi,US,29,1,0,0,32.26469147,-89.94537876,2020-03-27,29,0,1,587,1.362862010221465,327274411,0.0310617,0.00026553,0.00048308,0.00017936,66
North Dakota,US,0,0,0,0,46.45621782,-97.65742504,2020-03-27,-29,0,-1,69,1.4492753623188406,327274411,0.0310617,0.00026553,0.00048308,0.00002108,66
Louisiana,US,26,1,0,0,31.19778499,-92.52997303,2020-03-27,26,0,1,2863,4.156479217603912,327274411,0.0310617,0.00026553,0.00048308,0.00087480,66
Virginia,US,0,0,0,0,38.68295619,-78.15826963,2020-03-27,-26,0,-1,617,1.6207455429497568,327274411,0.0310617,0.00026553,0.00048308,0.00018853,66
Montana,US,1,0,0,0,46.08520862,-114.11891640000002,2020-03-27,1,0,0,110,0.9090909090909091,327274411,0.0310617,0.00026553,0.00048308,0.00003361,66
Kansas,US,0,0,0,0,39.78525843,-101.07616170000001,2020-03-27,-1,0,0,210,1.9047619047619049,327274411,0.0310617,0.00026553,0.00048308,0.00006417,66
Missouri,US,1,0,0,0,39.353746799999996,-93.98905745,2020-03-27,1,0,0,675,1.3333333333333335,327274411,0.0310617,0.00026553,0.00048308,0.00020625,66
Texas,US,0,0,0,0,31.36607041,-101.52326590000001,2020-03-27,-1,0,0,1963,1.3245033112582782,327274411,0.0310617,0.00026553,0.00048308,0.00059980,66
Texas,US,0,0,0,0,29.83321503,-99.82018052,2020-03-27,0,0,0,1963,1.3245033112582782,327274411,0.0310617,0.00026553,0.00048308,0.00059980,66
Minnesota,US,0,0,0,0,47.87197525,-96.09561104,2020-03-27,0,0,0,400,1,327274411,0.0310617,0.00026553,0.00048308,0.00012222,66
Louisiana,US,0,0,0,0,32.09530039,-93.34213308,2020-03-27,0,0,0,2863,4.156479217603912,327274411,0.0310617,0.00026553,0.00048308,0.00087480,66
Texas,US,0,0,0,0,33.61886692,-95.04841765,2020-03-27,0,0,0,1963,1.3245033112582782,327274411,0.0310617,0.00026553,0.00048308,0.00059980,66
Nebraska,US,0,0,0,0,40.17556879999999,-100.476998,2020-03-27,0,0,0,82,0,327274411,0.0310617,0.00026553,0.00048308,0.00002506,66
Minnesota,US,0,0,0,0,44.40555844,-95.25207021,2020-03-27,0,0,0,400,1,327274411,0.0310617,0.00026553,0.00048308,0.00012222,66
Texas,US,1,0,0,0,31.32323325,-103.69038959999999,2020-03-27,1,0,0,1963,1.3245033112582782,327274411,0.0310617,0.00026553,0.00048308,0.00059980,66
Texas,US,0,0,0,0,28.323897600000002,-97.15766311,2020-03-27,-1,0,0,1963,1.3245033112582782,327274411,0.0310617,0.00026553,0.00048308,0.00059980,66
Kansas,US,5,0,0,0,37.95230263,-98.08607292,2020-03-27,5,0,0,210,1.9047619047619049,327274411,0.0310617,0.00026553,0.00048308,0.00006417,66
New York,US,44,0,0,0,42.71348136,-73.51089874,2020-03-27,39,0,0,45403,1.160716252230029,327274411,0.0310617,0.00026553,0.00048308,0.01387307,66
Minnesota,US,1,0,0,0,44.72836381,-94.94553734,2020-03-27,-43,0,0,400,1,327274411,0.0310617,0.00026553,0.00048308,0.00012222,66
North Dakota,US,0,0,0,0,48.71982533,-101.6603912,2020-03-27,-1,0,0,69,1.4492753623188406,327274411,0.0310617,0.00026553,0.00048308,0.00002108,66
Kansas,US,0,0,0,0,39.82799632,-97.65036709,2020-03-27,0,0,0,210,1.9047619047619049,327274411,0.0310617,0.00026553,0.00048308,0.00006417,66
Missouri,US,0,0,0,0,37.36085952,-90.97009925,2020-03-27,0,0,0,675,1.3333333333333335,327274411,0.0310617,0.00026553,0.00048308,0.00020625,66
Tennessee,US,0,0,0,0,35.60536161,-84.93076643,2020-03-27,0,0,0,1324,0.4531722054380665,327274411,0.0310617,0.00026553,0.00048308,0.00040455,66
Kansas,US,0,0,0,0,38.34616184,-98.19992118,2020-03-27,0,0,0,210,1.9047619047619049,327274411,0.0310617,0.00026553,0.00048308,0.00006417,66
Minnesota,US,2,0,0,0,44.3543376,-93.29658715,2020-03-27,2,0,0,400,1,327274411,0.0310617,0.00026553,0.00048308,0.00012222,66
Utah,US,0,0,0,0,41.63137678,-111.2445105,2020-03-27,-2,0,0,473,0.21141649048625794,327274411,0.0310617,0.00026553,0.00048308,0.00014453,66
Nebraska,US,0,0,0,0,40.1247415,-95.71755036,2020-03-27,0,0,0,82,0,327274411,0.0310617,0.00026553,0.00048308,0.00002506,66
Illinois,US,0,0,0,0,38.71240969,-88.08475366,2020-03-27,0,0,0,3058,1.1118378024852846,327274411,0.0310617,0.00026553,0.00048308,0.00093438,66
Louisiana,US,2,0,0,0,32.41391005,-91.76634876,2020-03-27,2,0,0,2863,4.156479217603912,327274411,0.0310617,0.00026553,0.00048308,0.00087480,66
Montana,US,0,0,0,0,47.78668011,-104.5610786,2020-03-27,-2,0,0,110,0.9090909090909091,327274411,0.0310617,0.00026553,0.00048308,0.00003361,66
North Dakota,US,0,0,0,0,46.26440649,-96.94852979,2020-03-27,0,0,0,69,1.4492753623188406,327274411,0.0310617,0.00026553,0.00048308,0.00002108,66
Ohio,US,4,0,0,0,40.77180308,-82.53799609999999,2020-03-27,4,0,0,1156,1.6435986159169549,327274411,0.0310617,0.00026553,0.00048308,0.00035322,66
South Carolina,US,65,1,0,0,34.01791263,-80.90267209,2020-03-27,61,0,1,555,2.3423423423423424,327274411,0.0310617,0.00026553,0.00048308,0.00016958,66
Wisconsin,US,0,0,0,0,43.3762778,-90.43012729,2020-03-27,-65,0,-1,940,1.4893617021276597,327274411,0.0310617,0.00026553,0.00048308,0.00028722,66
Georgia,US,11,0,0,0,33.35777107,-82.07026432,2020-03-27,11,0,0,2064,3.10077519379845,327274411,0.0310617,0.00026553,0.00048308,0.00063066,66
New York,US,0,0,0,0,40.58582155,-74.14808598,2020-03-27,-11,0,0,45403,1.160716252230029,327274411,0.0310617,0.00026553,0.00048308,0.01387307,66
North Carolina,US,0,0,0,0,35.00417719,-79.74491009,2020-03-27,0,0,0,891,0.44893378226711567,327274411,0.0310617,0.00026553,0.00048308,0.00027225,66
Virginia,US,0,0,0,0,37.937575,-76.72920628,2020-03-27,0,0,0,617,1.6207455429497568,327274411,0.0310617,0.00026553,0.00048308,0.00018853,66
Virginia,US,17,0,0,0,37.53255773,-77.47966921,2020-03-27,17,0,0,617,1.6207455429497568,327274411,0.0310617,0.00026553,0.00048308,0.00018853,66
Kansas,US,2,0,0,0,39.28935726,-96.73420026,2020-03-27,-15,0,0,210,1.9047619047619049,327274411,0.0310617,0.00026553,0.00048308,0.00006417,66
Iowa,US,0,0,0,0,40.73518949,-94.24368535,2020-03-27,-2,0,0,238,1.2605042016806722,327274411,0.0310617,0.00026553,0.00048308,0.00007272,66
New Mexico,US,2,0,0,0,36.51072137,-106.69316740000001,2020-03-27,2,0,0,137,0.7299270072992701,327274411,0.0310617,0.00026553,0.00048308,0.00004186,66
Colorado,US,0,0,0,0,39.97913541,-108.2179009,2020-03-27,-2,0,0,1460,1.8493150684931507,327274411,0.0310617,0.00026553,0.00048308,0.00044611,66
Colorado,US,2,0,0,0,37.5836865,-106.3847838,2020-03-27,2,0,0,1460,1.8493150684931507,327274411,0.0310617,0.00026553,0.00048308,0.00044611,66
Indiana,US,14,0,0,0,39.10235626,-85.26212744,2020-03-27,12,0,0,1004,2.49003984063745,327274411,0.0310617,0.00026553,0.00048308,0.00030678,66
Missouri,US,0,0,0,0,36.65460667,-90.85990261,2020-03-27,-14,0,0,675,1.3333333333333335,327274411,0.0310617,0.00026553,0.00048308,0.00020625,66
West Virginia,US,0,0,0,0,39.18094587,-81.06356878,2020-03-27,0,0,0,76,0,327274411,0.0310617,0.00026553,0.00048308,0.00002322,66
California,US,149,8,0,0,33.74314981,-115.9933578,2020-03-27,149,0,8,4751,1.978530835613555,327274411,0.0310617,0.00026553,0.00048308,0.00145169,66
Tennessee,US,1,0,0,0,35.84923189,-84.52458689,2020-03-27,-148,0,-8,1324,0.4531722054380665,327274411,0.0310617,0.00026553,0.00048308,0.00040455,66
West Virginia,US,0,0,0,0,38.71622686,-81.35243568,2020-03-27,-1,0,0,76,0,327274411,0.0310617,0.00026553,0.00048308,0.00002322,66
Virginia,US,1,0,0,0,37.26865804,-80.06396753,2020-03-27,1,0,0,617,1.6207455429497568,327274411,0.0310617,0.00026553,0.00048308,0.00018853,66
Virginia,US,1,0,0,0,37.27791025,-79.96189766,2020-03-27,0,0,0,617,1.6207455429497568,327274411,0.0310617,0.00026553,0.00048308,0.00018853,66
South Dakota,US,0,0,0,0,45.62975048,-96.94672673,2020-03-27,-1,0,0,59,1.694915254237288,327274411,0.0310617,0.00026553,0.00048308,0.00001803,66
Texas,US,0,0,0,0,35.83809685,-100.813175,2020-03-27,0,0,0,1963,1.3245033112582782,327274411,0.0310617,0.00026553,0.00048308,0.00059980,66
Kentucky,US,0,0,0,0,38.51923469,-84.05055616,2020-03-27,0,0,0,308,2.272727272727273,327274411,0.0310617,0.00026553,0.00048308,0.00009411,66
Tennessee,US,22,0,0,0,36.52454807,-86.87346725,2020-03-27,22,0,0,1324,0.4531722054380665,327274411,0.0310617,0.00026553,0.00048308,0.00040455,66
Texas,US,1,0,0,0,31.02539637,-96.51272246,2020-03-27,-21,0,0,1963,1.3245033112582782,327274411,0.0310617,0.00026553,0.00048308,0.00059980,66
North Carolina,US,2,0,0,0,34.64244496,-79.10250529999998,2020-03-27,1,0,0,891,0.44893378226711567,327274411,0.0310617,0.00026553,0.00048308,0.00027225,66
Minnesota,US,0,0,0,0,43.67482683,-96.25296832,2020-03-27,-2,0,0,400,1,327274411,0.0310617,0.00026553,0.00048308,0.00012222,66
Nebraska,US,0,0,0,0,42.42252217,-99.44832069,2020-03-27,0,0,0,82,0,327274411,0.0310617,0.00026553,0.00048308,0.00002506,66
Wisconsin,US,12,0,0,0,42.67151616,-89.07147900000002,2020-03-27,12,0,0,940,1.4893617021276597,327274411,0.0310617,0.00026553,0.00048308,0.00028722,66
Illinois,US,4,0,0,0,41.46613806,-90.57042164,2020-03-27,-8,0,0,3058,1.1118378024852846,327274411,0.0310617,0.00026553,0.00048308,0.00093438,66
Virginia,US,2,0,0,0,37.81204314,-79.44605905,2020-03-27,-2,0,0,617,1.6207455429497568,327274411,0.0310617,0.00026553,0.00048308,0.00018853,66
Kentucky,US,0,0,0,0,37.36642393,-84.31176452,2020-03-27,-2,0,0,308,2.272727272727273,327274411,0.0310617,0.00026553,0.00048308,0.00009411,66
Georgia,US,16,0,0,0,33.65145002,-84.02202167,2020-03-27,16,0,0,2064,3.10077519379845,327274411,0.0310617,0.00026553,0.00048308,0.00063066,66
New Hampshire,US,67,0,0,0,42.98499744,-71.12883377,2020-03-27,51,0,0,159,0.628930817610063,327274411,0.0310617,0.00026553,0.00048308,0.00004858,66
North Carolina,US,0,0,0,0,36.39593137,-79.77504841,2020-03-27,-67,0,0,891,0.44893378226711567,327274411,0.0310617,0.00026553,0.00048308,0.00027225,66
Virginia,US,4,0,0,0,38.51006137,-78.87260325,2020-03-27,4,0,0,617,1.6207455429497568,327274411,0.0310617,0.00026553,0.00048308,0.00018853,66
New York,US,1457,7,0,0,41.15027894,-74.02560498,2020-03-27,1453,0,7,45403,1.160716252230029,327274411,0.0310617,0.00026553,0.00048308,0.01387307,66
Texas,US,3,0,0,0,32.89779518,-96.40771592,2020-03-27,-1454,0,-7,1963,1.3245033112582782,327274411,0.0310617,0.00026553,0.00048308,0.00059980,66
Oklahoma,US,0,0,0,0,35.68711719,-99.69666167,2020-03-27,-3,0,0,330,2.4242424242424243,327274411,0.0310617,0.00026553,0.00048308,0.00010083,66
Oklahoma,US,0,0,0,0,36.37004357,-95.60406759,2020-03-27,0,0,0,330,2.4242424242424243,327274411,0.0310617,0.00026553,0.00048308,0.00010083,66
North Dakota,US,0,0,0,0,48.77245354,-99.84097493,2020-03-27,0,0,0,69,1.4492753623188406,327274411,0.0310617,0.00026553,0.00048308,0.00002108,66
Kansas,US,0,0,0,0,39.35022773,-99.32484567,2020-03-27,0,0,0,210,1.9047619047619049,327274411,0.0310617,0.00026553,0.00048308,0.00006417,66
Montana,US,1,0,0,0,48.29607488,-105.00792679999999,2020-03-27,1,0,0,110,0.9090909090909091,327274411,0.0310617,0.00026553,0.00048308,0.00003361,66
New Mexico,US,0,0,0,0,34.02097406,-103.4799493,2020-03-27,-1,0,0,137,0.7299270072992701,327274411,0.0310617,0.00026553,0.00048308,0.00004186,66
Michigan,US,1,0,0,0,44.33473082,-84.61067651,2020-03-27,1,0,0,3726,2.4691358024691357,327274411,0.0310617,0.00026553,0.00048308,0.00113849,66
Minnesota,US,0,0,0,0,48.77501878,-95.81079919,2020-03-27,-1,0,0,400,1,327274411,0.0310617,0.00026553,0.00048308,0.00012222,66
Montana,US,0,0,0,0,46.23397237,-106.72928799999998,2020-03-27,0,0,0,110,0.9090909090909091,327274411,0.0310617,0.00026553,0.00048308,0.00003361,66
Ohio,US,0,0,0,0,39.33705391,-83.06000914,2020-03-27,0,0,0,1156,1.6435986159169549,327274411,0.0310617,0.00026553,0.00048308,0.00035322,66
Colorado,US,9,0,0,0,40.48596505,-106.9905548,2020-03-27,9,0,0,1460,1.8493150684931507,327274411,0.0310617,0.00026553,0.00048308,0.00044611,66
Kentucky,US,0,0,0,0,38.19484205,-83.42088935,2020-03-27,-9,0,0,308,2.272727272727273,327274411,0.0310617,0.00026553,0.00048308,0.00009411,66
North Carolina,US,12,0,0,0,35.64003916,-80.52446628,2020-03-27,12,0,0,891,0.44893378226711567,327274411,0.0310617,0.00026553,0.00048308,0.00027225,66
Texas,US,0,0,0,0,31.8314342,-99.97616148,2020-03-27,-12,0,0,1963,1.3245033112582782,327274411,0.0310617,0.00026553,0.00048308,0.00059980,66
Indiana,US,3,0,0,0,39.62002287,-85.4655599,2020-03-27,3,0,0,1004,2.49003984063745,327274411,0.0310617,0.00026553,0.00048308,0.00030678,66
Kansas,US,0,0,0,0,38.52275276,-99.30863983,2020-03-27,-3,0,0,210,1.9047619047619049,327274411,0.0310617,0.00026553,0.00048308,0.00006417,66
Texas,US,2,0,0,0,32.10773545,-94.76176432,2020-03-27,2,0,0,1963,1.3245033112582782,327274411,0.0310617,0.00026553,0.00048308,0.00059980,66
Wisconsin,US,0,0,0,0,45.47498854,-91.1333012,2020-03-27,-2,0,0,940,1.4893617021276597,327274411,0.0310617,0.00026553,0.00048308,0.00028722,66
Alabama,US,1,0,0,0,32.28725256,-85.18415324,2020-03-27,1,0,0,591,0.676818950930626,327274411,0.0310617,0.00026553,0.00048308,0.00018058,66
Kansas,US,0,0,0,0,38.91462787,-98.76254297,2020-03-27,-1,0,0,210,1.9047619047619049,327274411,0.0310617,0.00026553,0.00048308,0.00006417,66
Kentucky,US,0,0,0,0,36.99308373,-85.06070117,2020-03-27,0,0,0,308,2.272727272727273,327274411,0.0310617,0.00026553,0.00048308,0.00009411,66
Virginia,US,0,0,0,0,36.93028320000001,-82.10095486,2020-03-27,0,0,0,617,1.6207455429497568,327274411,0.0310617,0.00026553,0.00048308,0.00018853,66
North Carolina,US,0,0,0,0,35.40114178,-81.92112099,2020-03-27,0,0,0,891,0.44893378226711567,327274411,0.0310617,0.00026553,0.00048308,0.00027225,66
Tennessee,US,39,0,0,0,35.84591405,-86.4107263,2020-03-27,39,0,0,1324,0.4531722054380665,327274411,0.0310617,0.00026553,0.00048308,0.00040455,66
Vermont,US,5,0,0,0,43.57723578,-73.03741676,2020-03-27,-34,0,0,194,5.154639175257731,327274411,0.0310617,0.00026553,0.00048308,0.00005928,66
Louisiana,US,0,0,0,0,31.56388699,-93.55433981,2020-03-27,-5,0,0,2863,4.156479217603912,327274411,0.0310617,0.00026553,0.00048308,0.00087480,66
Texas,US,0,0,0,0,31.34318809,-93.85440451,2020-03-27,0,0,0,1963,1.3245033112582782,327274411,0.0310617,0.00026553,0.00048308,0.00059980,66
Iowa,US,0,0,0,0,42.38624071,-95.10547892,2020-03-27,0,0,0,238,1.2605042016806722,327274411,0.0310617,0.00026553,0.00048308,0.00007272,66
California,US,164,6,0,0,38.45106826,-121.34253740000001,2020-03-27,164,0,6,4751,1.978530835613555,327274411,0.0310617,0.00026553,0.00048308,0.00145169,66
Maine,US,4,0,0,0,43.95415864,-69.85074999,2020-03-27,-160,0,-6,169,0.591715976331361,327274411,0.0310617,0.00026553,0.00048308,0.00005164,66
Michigan,US,14,0,0,0,43.33433923,-84.05131209999998,2020-03-27,10,0,0,3726,2.4691358024691357,327274411,0.0310617,0.00026553,0.00048308,0.00113849,66
Colorado,US,0,0,0,0,38.08054629,-106.28246599999999,2020-03-27,-14,0,0,1460,1.8493150684931507,327274411,0.0310617,0.00026553,0.00048308,0.00044611,66
New Jersey,US,3,0,0,0,39.58719656,-75.34696629999998,2020-03-27,3,0,0,8933,1.2090003358334267,327274411,0.0310617,0.00026553,0.00048308,0.00272951,66
Virginia,US,0,0,0,0,37.2836193,-80.06219455,2020-03-27,-3,0,0,617,1.6207455429497568,327274411,0.0310617,0.00026553,0.00048308,0.00018853,66
Arkansas,US,4,0,0,0,34.64916145,-92.67583224,2020-03-27,4,0,0,384,0.78125,327274411,0.0310617,0.00026553,0.00048308,0.00011733,66
Illinois,US,0,0,0,0,37.75332999,-88.54119706,2020-03-27,-4,0,0,3058,1.1118378024852846,327274411,0.0310617,0.00026553,0.00048308,0.00093438,66
Kansas,US,0,0,0,0,38.78369175,-97.65185177,2020-03-27,0,0,0,210,1.9047619047619049,327274411,0.0310617,0.00026553,0.00048308,0.00006417,66
Missouri,US,0,0,0,0,39.13734288,-93.20259964,2020-03-27,0,0,0,675,1.3333333333333335,327274411,0.0310617,0.00026553,0.00048308,0.00020625,66
Nebraska,US,0,0,0,0,40.52418865,-97.14085859,2020-03-27,0,0,0,82,0,327274411,0.0310617,0.00026553,0.00048308,0.00002506,66
Utah,US,218,0,0,0,40.66616532,-111.92160109999999,2020-03-27,218,0,0,473,0.21141649048625794,327274411,0.0310617,0.00026553,0.00048308,0.00014453,66
South Carolina,US,1,0,0,0,34.00795823,-81.72713237,2020-03-27,-217,0,0,555,2.3423423423423424,327274411,0.0310617,0.00026553,0.00048308,0.00016958,66
North Carolina,US,1,0,0,0,34.98820368,-78.36914061,2020-03-27,0,0,0,891,0.44893378226711567,327274411,0.0310617,0.00026553,0.00048308,0.00027225,66
Texas,US,0,0,0,0,31.39457611,-94.17000399,2020-03-27,-1,0,0,1963,1.3245033112582782,327274411,0.0310617,0.00026553,0.00048308,0.00059980,66
California,US,13,1,0,0,36.60308176,-121.069975,2020-03-27,13,0,1,4751,1.978530835613555,327274411,0.0310617,0.00026553,0.00048308,0.00145169,66
California,US,54,3,0,0,34.84060306,-116.1774685,2020-03-27,41,0,2,4751,1.978530835613555,327274411,0.0310617,0.00026553,0.00048308,0.00145169,66
California,US,341,3,0,0,33.03484597,-116.73653259999999,2020-03-27,287,0,0,4751,1.978530835613555,327274411,0.0310617,0.00026553,0.00048308,0.00145169,66
California,US,279,3,0,0,37.75215114,-122.43856720000001,2020-03-27,-62,0,0,4751,1.978530835613555,327274411,0.0310617,0.00026553,0.00048308,0.00145169,66
Texas,US,0,0,0,0,30.57933681,-95.16260304,2020-03-27,-279,0,-3,1963,1.3245033112582782,327274411,0.0310617,0.00026553,0.00048308,0.00059980,66
California,US,90,3,0,0,37.93433732,-121.2730061,2020-03-27,90,0,3,4751,1.978530835613555,327274411,0.0310617,0.00026553,0.00048308,0.00145169,66
Colorado,US,0,0,0,0,37.76248981,-107.67632890000002,2020-03-27,-90,0,-3,1460,1.8493150684931507,327274411,0.0310617,0.00026553,0.00048308,0.00044611,66
New Mexico,US,14,0,0,0,36.50838318,-108.32043700000001,2020-03-27,14,0,0,137,0.7299270072992701,327274411,0.0310617,0.00026553,0.00048308,0.00004186,66
Utah,US,0,0,0,0,37.62762978,-109.80337140000002,2020-03-27,-14,0,0,473,0.21141649048625794,327274411,0.0310617,0.00026553,0.00048308,0.00014453,66
Washington,US,2,0,0,0,48.60182783,-122.96745,2020-03-27,2,0,0,3634,4.3203082003302145,327274411,0.0310617,0.00026553,0.00048308,0.00111038,66
California,US,59,0,0,0,35.38822029,-120.4039028,2020-03-27,57,0,0,4751,1.978530835613555,327274411,0.0310617,0.00026553,0.00048308,0.00145169,66
California,US,239,6,0,0,37.422880799999994,-122.32755459999998,2020-03-27,180,0,6,4751,1.978530835613555,327274411,0.0310617,0.00026553,0.00048308,0.00145169,66
Colorado,US,1,0,0,0,38.00450883,-108.4020725,2020-03-27,-238,0,-6,1460,1.8493150684931507,327274411,0.0310617,0.00026553,0.00048308,0.00044611,66
New Mexico,US,1,0,0,0,35.48014807,-104.8163562,2020-03-27,0,0,0,137,0.7299270072992701,327274411,0.0310617,0.00026553,0.00048308,0.00004186,66
Texas,US,2,0,0,0,28.00880118,-97.51763891,2020-03-27,1,0,0,1963,1.3245033112582782,327274411,0.0310617,0.00026553,0.00048308,0.00059980,66
Texas,US,0,0,0,0,31.1577796,-98.81758731,2020-03-27,-2,0,0,1963,1.3245033112582782,327274411,0.0310617,0.00026553,0.00048308,0.00059980,66
South Dakota,US,0,0,0,0,44.02351092,-98.09098159999999,2020-03-27,0,0,0,59,1.694915254237288,327274411,0.0310617,0.00026553,0.00048308,0.00001803,66
Montana,US,0,0,0,0,47.67657534,-115.1329916,2020-03-27,0,0,0,110,0.9090909090909091,327274411,0.0310617,0.00026553,0.00048308,0.00003361,66
New Mexico,US,10,0,0,0,35.68862401,-106.86878030000001,2020-03-27,10,0,0,137,0.7299270072992701,327274411,0.0310617,0.00026553,0.00048308,0.00004186,66
Ohio,US,1,0,0,0,41.35624126,-83.137872,2020-03-27,-9,0,0,1156,1.6435986159169549,327274411,0.0310617,0.00026553,0.00048308,0.00035322,66
Illinois,US,7,1,0,0,39.75836914,-89.65872023,2020-03-27,6,0,1,3058,1.1118378024852846,327274411,0.0310617,0.00026553,0.00048308,0.00093438,66
Michigan,US,2,0,0,0,43.42406072,-82.82055898,2020-03-27,-5,0,-1,3726,2.4691358024691357,327274411,0.0310617,0.00026553,0.00048308,0.00113849,66
Utah,US,0,0,0,0,39.37231946,-111.5758676,2020-03-27,-2,0,0,473,0.21141649048625794,327274411,0.0310617,0.00026553,0.00048308,0.00014453,66
California,US,32,0,0,0,34.65329488,-120.0188492,2020-03-27,32,0,0,4751,1.978530835613555,327274411,0.0310617,0.00026553,0.00048308,0.00145169,66
California,US,574,20,0,0,37.23104908,-121.6970462,2020-03-27,542,0,20,4751,1.978530835613555,327274411,0.0310617,0.00026553,0.00048308,0.00145169,66
Arizona,US,2,0,0,0,31.52508998,-110.8479088,2020-03-27,-572,0,-20,678,1.9174041297935103,327274411,0.0310617,0.00026553,0.00048308,0.00020717,66
California,US,32,0,0,0,37.05580291,-122.0066524,2020-03-27,30,0,0,4751,1.978530835613555,327274411,0.0310617,0.00026553,0.00048308,0.00145169,66
New Mexico,US,22,0,0,0,35.50708973,-105.9774716,2020-03-27,-10,0,0,137,0.7299270072992701,327274411,0.0310617,0.00026553,0.00048308,0.00004186,66
Florida,US,11,1,0,0,30.69341450000001,-87.02458128,2020-03-27,-11,0,1,2935,1.192504258943782,327274411,0.0310617,0.00026553,0.00048308,0.00089680,66
Florida,US,40,2,0,0,27.18546175,-82.33174248,2020-03-27,29,0,1,2935,1.192504258943782,327274411,0.0310617,0.00026553,0.00048308,0.00089680,66
New York,US,82,0,0,0,43.10904162,-73.86653895,2020-03-27,42,0,-2,45403,1.160716252230029,327274411,0.0310617,0.00026553,0.00048308,0.01387307,66
